timestamp,source,destination,bandwidth
2005-04-21 16:15:00,18,11,0.8178
2005-04-21 16:30:00,18,11,13.0133
2005-04-21 16:45:00,18,11,960.3911
2005-04-21 17:00:00,18,11,4881.7511
2005-04-21 17:15:00,18,11,678.7378
2005-04-21 17:45:00,18,11,14.4533
2005-04-21 18:00:00,18,11,0.8
2005-04-21 18:15:00,18,11,50.4889
2005-04-21 18:30:00,18,11,19.1378
2005-04-21 18:45:00,18,11,0.3556
2005-04-21 19:00:00,18,11,14.0444
2005-04-21 19:15:00,18,11,27.7333
2005-04-21 19:30:00,18,11,13.6889
2005-04-21 20:00:00,18,11,50.5511
2005-04-21 20:15:00,18,11,80.0978
2005-04-21 20:30:00,18,11,9.9022
2005-04-21 20:45:00,18,11,55.8044
2005-04-21 21:00:00,18,11,1.2
2005-04-21 21:15:00,18,11,81.1378
2005-04-21 21:30:00,18,11,25.9556
2005-04-21 21:45:00,18,11,0.4622
2005-04-21 22:00:00,18,11,13.76
2005-04-21 22:15:00,18,11,5.4933
2005-04-21 22:45:00,18,11,2.3111
2005-04-21 23:00:00,18,11,12.6222
2005-04-21 23:15:00,18,11,47.3422
2005-04-21 23:30:00,18,11,29.6622
2005-04-21 23:45:00,18,11,0.7111
2005-04-22 00:00:00,18,11,27.6444
2005-04-22 00:15:00,18,11,28.0711
2005-04-22 00:30:00,18,11,13.3333
2005-04-22 00:45:00,18,11,0.3911
2005-04-22 01:00:00,18,11,40.0
2005-04-22 01:15:00,18,11,27.2533
2005-04-22 01:30:00,18,11,0.4622
2005-04-22 01:45:00,18,11,0.4622
2005-04-22 02:00:00,18,11,18.4622
2005-04-22 02:30:00,18,11,13.3333
2005-04-22 02:45:00,18,11,14.6133
2005-04-22 03:00:00,18,11,2.3289
2005-04-22 03:15:00,18,11,6.0089
2005-04-22 03:30:00,18,11,52.6222
2005-04-22 03:45:00,18,11,19.2711
2005-04-22 04:00:00,18,11,152.9156
2005-04-22 04:15:00,18,11,13.3333
2005-04-22 04:30:00,18,11,13.3333
2005-04-22 05:00:00,18,11,1.2178
2005-04-22 05:15:00,18,11,0.3556
2005-04-22 05:45:00,18,11,12.6222
2005-04-22 06:15:00,18,11,13.6889
2005-04-22 06:45:00,18,11,15.2178
2005-04-22 07:00:00,18,11,14.3644
2005-04-22 07:15:00,18,11,14.3822
2005-04-22 07:30:00,18,11,13.0844
2005-04-22 07:45:00,18,11,13.8667
2005-04-22 08:00:00,18,11,0.7467
2005-04-22 08:15:00,18,11,14.0444
2005-04-22 08:45:00,18,11,2.5333
2005-04-22 09:00:00,18,11,290.72
2005-04-22 09:15:00,18,11,1.4844
2005-04-22 09:30:00,18,11,13.3333
2005-04-22 09:45:00,18,11,13.3333
2005-04-22 10:30:00,18,11,0.5333
2005-04-22 11:15:00,18,11,6.5333
2005-04-22 11:45:00,18,11,1.1733
2005-04-22 12:00:00,18,11,13.7956
2005-04-22 12:15:00,18,11,26.6667
2005-04-22 12:30:00,18,11,3.4844
2005-04-22 12:45:00,18,11,6.4711
2005-04-22 13:00:00,18,11,13.3333
2005-04-22 13:30:00,18,11,0.8978
2005-04-22 13:45:00,18,11,5.9378
2005-04-22 14:00:00,18,11,27.1289
2005-04-22 14:15:00,18,11,1.0667
2005-04-22 14:45:00,18,11,0.5867
2005-04-22 15:00:00,18,11,1.3689
2005-04-22 15:15:00,18,11,0.3556
2005-04-22 15:30:00,18,11,13.3333
2005-04-22 15:45:00,18,11,0.5689
2005-04-22 16:00:00,18,11,1.4933
2005-04-22 16:15:00,18,11,12.6222
2005-04-22 16:30:00,18,11,13.1556
2005-04-22 16:45:00,18,11,17.04
2005-04-22 17:15:00,18,11,13.3333
2005-04-22 17:30:00,18,11,13.3333
2005-04-22 17:45:00,18,11,16.3911
2005-04-22 18:00:00,18,11,0.4622
2005-04-22 18:15:00,18,11,13.6089
2005-04-22 18:45:00,18,11,9.2089
2005-04-22 19:00:00,18,11,1.6889
2005-04-22 19:15:00,18,11,14.2044
2005-04-22 19:30:00,18,11,12.6222
2005-04-22 19:45:00,18,11,14.8
2005-04-22 20:00:00,18,11,30.7467
2005-04-22 20:15:00,18,11,1.44
2005-04-22 20:30:00,18,11,27.0222
2005-04-22 20:45:00,18,11,2.6844
2005-04-22 21:00:00,18,11,26.4533
2005-04-22 21:15:00,18,11,26.5511
2005-04-22 21:30:00,18,11,82.24
2005-04-22 21:45:00,18,11,10.08
2005-04-22 22:00:00,18,11,1.0044
2005-04-22 22:15:00,18,11,13.0844
2005-04-22 22:30:00,18,11,0.4622
2005-04-22 23:00:00,18,11,15.2711
2005-04-22 23:15:00,18,11,42.0
2005-04-22 23:30:00,18,11,1.5644
2005-04-22 23:45:00,18,11,2.2933
2005-04-23 00:15:00,18,11,14.9867
2005-04-23 00:30:00,18,11,13.0578
2005-04-23 00:45:00,18,11,0.9333
2005-04-23 01:15:00,18,11,26.6667
2005-04-23 01:30:00,18,11,1.0667
2005-04-23 01:45:00,18,11,0.8
2005-04-23 02:00:00,18,11,0.4622
2005-04-23 02:30:00,18,11,1.8311
2005-04-23 02:45:00,18,11,1.7156
2005-04-23 03:00:00,18,11,14.8711
2005-04-23 03:15:00,18,11,3.3689
2005-04-23 03:30:00,18,11,0.4356
2005-04-23 03:45:00,18,11,1.6356
2005-04-23 04:30:00,18,11,1.0667
2005-04-23 04:45:00,18,11,4.6133
2005-04-23 05:00:00,18,11,1.5911
2005-04-23 05:15:00,18,11,1.4222
2005-04-23 05:30:00,18,11,15.1111
