timestamp,source,destination,bandwidth
2005-04-21 17:00:00,6,11,11.4667
2005-04-21 17:15:00,6,11,34.4
2005-04-21 17:30:00,6,11,11.4667
2005-04-21 17:45:00,6,11,11.8222
2005-04-21 18:00:00,6,11,3.3067
2005-04-21 18:30:00,6,11,14.5067
2005-04-21 18:45:00,6,11,11.4667
2005-04-21 19:15:00,6,11,22.9333
2005-04-21 19:30:00,6,11,29.6533
2005-04-21 19:45:00,6,11,0.3378
2005-04-21 20:00:00,6,11,8.0178
2005-04-21 21:00:00,6,11,17.9733
2005-04-21 21:15:00,6,11,11.4667
2005-04-21 21:30:00,6,11,0.3556
2005-04-21 22:15:00,6,11,77.0044
2005-04-21 22:30:00,6,11,6.8089
2005-04-21 22:45:00,6,11,0.7822
2005-04-21 23:00:00,6,11,62.6667
2005-04-21 23:15:00,6,11,1.7156
2005-04-21 23:45:00,6,11,13.4133
2005-04-22 00:00:00,6,11,3.4578
2005-04-22 00:15:00,6,11,22.9333
2005-04-22 01:15:00,6,11,11.4667
2005-04-22 03:30:00,6,11,0.3556
2005-04-22 03:45:00,6,11,0.7911
2005-04-22 06:00:00,6,11,0.3378
2005-04-22 11:30:00,6,11,0.3378
2005-04-22 11:45:00,6,11,0.3378
2005-04-22 12:30:00,6,11,0.3378
2005-04-22 13:15:00,6,11,0.7911
2005-04-22 14:30:00,6,11,0.3378
2005-04-22 15:00:00,6,11,0.3378
2005-04-22 15:15:00,6,11,2.7644
2005-04-22 15:45:00,6,11,0.3556
2005-04-22 16:15:00,6,11,13.4044
2005-04-22 16:30:00,6,11,0.3378
2005-04-22 17:00:00,6,11,30.5689
2005-04-22 18:15:00,6,11,0.4267
2005-04-22 18:30:00,6,11,2.1244
2005-04-22 18:45:00,6,11,15.6711
2005-04-22 19:15:00,6,11,11.4667
2005-04-22 19:30:00,6,11,4.5511
2005-04-22 19:45:00,6,11,0.3378
2005-04-22 20:00:00,6,11,3.84
2005-04-22 20:15:00,6,11,12.9689
2005-04-22 20:30:00,6,11,13.4133
2005-04-22 20:45:00,6,11,11.8222
