timestamp,source,destination,bandwidth
2005-04-21 16:00:00,19,11,92.6222
2005-04-21 16:30:00,19,11,10.5333
2005-04-21 16:45:00,19,11,13.9467
2005-04-21 17:00:00,19,11,32.0711
2005-04-21 17:15:00,19,11,38.3289
2005-04-21 17:30:00,19,11,29.4756
2005-04-21 18:00:00,19,11,46.5333
2005-04-21 18:15:00,19,11,51.9111
2005-04-21 18:30:00,19,11,47.9911
2005-04-21 18:45:00,19,11,60.8533
2005-04-21 19:00:00,19,11,44.8267
2005-04-21 19:15:00,19,11,12.6222
2005-04-21 19:30:00,19,11,26.7111
2005-04-21 19:45:00,19,11,27.3244
2005-04-21 20:00:00,19,11,64.5333
2005-04-21 20:15:00,19,11,56.6667
2005-04-21 20:30:00,19,11,59.7689
2005-04-21 20:45:00,19,11,66.3111
2005-04-21 21:00:00,19,11,101.2
2005-04-21 21:15:00,19,11,17.9111
2005-04-21 21:30:00,19,11,18.0267
2005-04-21 21:45:00,19,11,14.1156
2005-04-21 22:00:00,19,11,40.1067
2005-04-21 22:30:00,19,11,40.5778
2005-04-21 22:45:00,19,11,25.2444
2005-04-21 23:00:00,19,11,169.4044
2005-04-21 23:15:00,19,11,38.2222
2005-04-21 23:30:00,19,11,13.5467
2005-04-22 00:00:00,19,11,13.76
2005-04-22 00:15:00,19,11,13.4933
2005-04-22 00:30:00,19,11,3.7422
2005-04-22 00:45:00,19,11,26.6667
2005-04-22 01:00:00,19,11,0.7111
2005-04-22 01:15:00,19,11,14.4711
2005-04-22 01:30:00,19,11,58.1333
2005-04-22 01:45:00,19,11,60.9778
2005-04-22 02:00:00,19,11,45.8667
2005-04-22 02:30:00,19,11,1.2889
2005-04-22 03:00:00,19,11,26.6667
2005-04-22 03:30:00,19,11,26.4178
2005-04-22 04:00:00,19,11,26.6667
2005-04-22 04:15:00,19,11,1.0667
2005-04-22 04:30:00,19,11,3.7422
2005-04-22 04:45:00,19,11,1.4756
2005-04-22 05:00:00,19,11,0.4622
2005-04-22 05:30:00,19,11,2.0
2005-04-22 05:45:00,19,11,0.5867
2005-04-22 06:30:00,19,11,13.3333
2005-04-22 07:15:00,19,11,0.5333
2005-04-22 07:30:00,19,11,53.4311
2005-04-22 07:45:00,19,11,124.0889
2005-04-22 08:00:00,19,11,26.6667
2005-04-22 08:30:00,19,11,0.7911
2005-04-22 09:00:00,19,11,0.3556
2005-04-22 09:30:00,19,11,2.2933
2005-04-22 09:45:00,19,11,26.6667
2005-04-22 10:00:00,19,11,38.0267
2005-04-22 10:15:00,19,11,48.1689
2005-04-22 10:30:00,19,11,13.6711
2005-04-22 10:45:00,19,11,1.1378
2005-04-22 12:00:00,19,11,13.3333
2005-04-22 12:15:00,19,11,13.3333
2005-04-22 12:30:00,19,11,12.96
2005-04-22 12:45:00,19,11,4.2489
2005-04-22 13:00:00,19,11,0.5333
2005-04-22 13:30:00,19,11,13.5111
2005-04-22 14:00:00,19,11,99.5822
2005-04-22 14:15:00,19,11,13.4756
2005-04-22 15:00:00,19,11,100.9778
2005-04-22 15:15:00,19,11,18.1422
2005-04-22 15:30:00,19,11,12.9778
2005-04-22 16:15:00,19,11,27.9467
2005-04-22 16:30:00,19,11,1.1378
2005-04-22 16:45:00,19,11,14.1333
2005-04-22 17:00:00,19,11,13.7956
2005-04-22 17:15:00,19,11,18.4533
2005-04-22 17:30:00,19,11,3.1822
2005-04-22 17:45:00,19,11,44.8356
2005-04-22 18:00:00,19,11,110.7289
2005-04-22 18:15:00,19,11,73.7689
2005-04-22 18:30:00,19,11,51.9289
2005-04-22 18:45:00,19,11,114.6667
2005-04-22 19:00:00,19,11,61.3689
2005-04-22 19:15:00,19,11,18.0089
2005-04-22 19:30:00,19,11,48.1867
2005-04-22 19:45:00,19,11,17.0933
2005-04-22 20:00:00,19,11,19.7689
2005-04-22 20:15:00,19,11,38.5778
2005-04-22 20:30:00,19,11,80.3556
2005-04-22 20:45:00,19,11,64.2844
2005-04-22 21:00:00,19,11,3.28
2005-04-22 21:15:00,19,11,25.9556
2005-04-22 21:30:00,19,11,0.3556
2005-04-22 21:45:00,19,11,48.32
2005-04-22 22:00:00,19,11,57.9822
2005-04-22 22:15:00,19,11,50.4889
2005-04-22 22:30:00,19,11,18.0178
2005-04-22 22:45:00,19,11,2.5867
2005-04-22 23:00:00,19,11,214.8622
2005-04-22 23:15:00,19,11,26.2489
2005-04-22 23:30:00,19,11,96.7467
2005-04-22 23:45:00,19,11,135.3689
2005-04-23 00:00:00,19,11,113.9556
2005-04-23 00:15:00,19,11,12.9778
2005-04-23 00:45:00,19,11,3.0489
2005-04-23 01:15:00,19,11,14.0444
2005-04-23 01:30:00,19,11,0.4622
2005-04-23 01:45:00,19,11,13.3333
2005-04-23 02:00:00,19,11,39.2889
2005-04-23 02:15:00,19,11,40.0
2005-04-23 02:30:00,19,11,78.7911
2005-04-23 03:00:00,19,11,1.5733
2005-04-23 03:15:00,19,11,5.0756
2005-04-23 03:45:00,19,11,12.6222
2005-04-23 04:15:00,19,11,3.1022
2005-04-23 04:45:00,19,11,0.4978
2005-04-23 05:00:00,19,11,12.6222
2005-04-23 05:15:00,19,11,13.8933
2005-04-23 05:30:00,19,11,18.1422
2005-04-23 05:45:00,19,11,12.9778
2005-04-23 06:00:00,19,11,12.9778
2005-04-23 06:30:00,19,11,0.9778
2005-04-23 06:45:00,19,11,26.6667
2005-04-23 07:00:00,19,11,39.2889
2005-04-23 07:30:00,19,11,27.7333
2005-04-23 07:45:00,19,11,12.6222
2005-04-23 08:15:00,19,11,13.3333
2005-04-23 08:30:00,19,11,13.6889
2005-04-23 08:45:00,19,11,0.8889
2005-04-23 09:00:00,19,11,13.3333
2005-04-23 09:15:00,19,11,22.4533
2005-04-23 09:30:00,19,11,8.9244
2005-04-23 09:45:00,19,11,66.6667
2005-04-23 10:45:00,19,11,26.4178
2005-04-23 11:00:00,19,11,4.6667
2005-04-23 11:15:00,19,11,0.3378
2005-04-23 11:30:00,19,11,3.4489
2005-04-23 12:30:00,19,11,12.6222
2005-04-23 12:45:00,19,11,1.1556
2005-04-23 13:00:00,19,11,0.32
2005-04-23 13:15:00,19,11,2.2844
2005-04-23 14:15:00,19,11,12.6222
2005-04-23 14:30:00,19,11,1.0489
2005-04-23 15:00:00,19,11,42.8178
2005-04-23 15:15:00,19,11,26.4178
2005-04-23 15:30:00,19,11,63.9022
2005-04-23 15:45:00,19,11,12.6222
2005-04-23 16:00:00,19,11,12.6222
2005-04-23 16:30:00,19,11,1.3689
2005-04-23 16:45:00,19,11,12.6222
2005-04-23 17:00:00,19,11,3.7778
2005-04-23 17:15:00,19,11,52.7111
2005-04-23 17:30:00,19,11,36.7111
2005-04-23 17:45:00,19,11,51.2
2005-04-23 18:00:00,19,11,62.1156
2005-04-23 18:15:00,19,11,47.2622
2005-04-23 18:30:00,19,11,13.6889
2005-04-23 18:45:00,19,11,58.16
2005-04-23 19:00:00,19,11,26.88
2005-04-23 19:15:00,19,11,15.0667
2005-04-23 19:30:00,19,11,6.1511
2005-04-23 19:45:00,19,11,13.3333
2005-04-23 20:00:00,19,11,57.2444
2005-04-23 20:15:00,19,11,26.4356
2005-04-23 20:30:00,19,11,13.7156
2005-04-23 20:45:00,19,11,143.4311
2005-04-23 21:00:00,19,11,110.5422
2005-04-23 21:15:00,19,11,59.4844
2005-04-23 21:30:00,19,11,26.24
2005-04-23 21:45:00,19,11,178.4356
2005-04-23 22:00:00,19,11,681.7511
2005-04-23 22:15:00,19,11,347.44
2005-04-23 22:30:00,19,11,12.6222
2005-04-23 22:45:00,19,11,51.1467
2005-04-23 23:00:00,19,11,2.9511
2005-04-23 23:15:00,19,11,13.0844
2005-04-23 23:30:00,19,11,17.4756
2005-04-23 23:45:00,19,11,16.64
2005-04-24 00:00:00,19,11,39.52
2005-04-24 00:15:00,19,11,25.2444
2005-04-24 00:45:00,19,11,27.1111
2005-04-24 01:00:00,19,11,16.4178
2005-04-24 01:15:00,19,11,26.3111
2005-04-24 02:30:00,19,11,0.3378
2005-04-24 02:45:00,19,11,0.6756
2005-04-24 03:00:00,19,11,1.0667
2005-04-24 03:30:00,19,11,13.6267
2005-04-24 03:45:00,19,11,0.8889
2005-04-24 04:00:00,19,11,12.6222
2005-04-24 05:00:00,19,11,0.4622
2005-04-24 05:30:00,19,11,0.3378
2005-04-24 05:45:00,19,11,29.6978
2005-04-24 06:15:00,19,11,1.0844
2005-04-24 07:00:00,19,11,13.3333
2005-04-24 07:30:00,19,11,10.2667
2005-04-24 07:45:00,19,11,14.5156
2005-04-24 08:00:00,19,11,14.1689
2005-04-24 08:15:00,19,11,39.2889
2005-04-24 08:30:00,19,11,12.6222
2005-04-24 09:15:00,19,11,13.6711
