timestamp,source,destination,bandwidth
2005-04-21 16:00:00,9,11,19.9022
2005-04-21 16:15:00,9,11,4.6667
2005-04-21 16:30:00,9,11,73.3511
2005-04-21 16:45:00,9,11,92.0533
2005-04-21 17:00:00,9,11,133.7778
2005-04-21 17:15:00,9,11,39.44
2005-04-21 17:30:00,9,11,46.7467
2005-04-21 17:45:00,9,11,34.7111
2005-04-21 18:00:00,9,11,84.0089
2005-04-21 18:15:00,9,11,71.6978
2005-04-21 18:30:00,9,11,222.3289
2005-04-21 18:45:00,9,11,332.4622
2005-04-21 19:00:00,9,11,398.8178
2005-04-21 19:15:00,9,11,290.8
2005-04-21 19:30:00,9,11,317.3689
2005-04-21 19:45:00,9,11,354.08
2005-04-21 20:00:00,9,11,236.6222
2005-04-21 20:15:00,9,11,68.4622
2005-04-21 20:30:00,9,11,619.5378
2005-04-21 20:45:00,9,11,346.4889
2005-04-21 21:00:00,9,11,101.6356
2005-04-21 21:15:00,9,11,279.3422
2005-04-21 21:30:00,9,11,147.2267
2005-04-21 21:45:00,9,11,198.88
2005-04-21 22:00:00,9,11,226.0622
2005-04-21 22:15:00,9,11,231.6444
2005-04-21 22:30:00,9,11,137.9644
2005-04-21 22:45:00,9,11,51.5289
2005-04-21 23:00:00,9,11,205.7867
2005-04-21 23:15:00,9,11,583.1822
2005-04-21 23:30:00,9,11,406.8533
2005-04-21 23:45:00,9,11,399.2711
2005-04-22 00:00:00,9,11,265.6978
2005-04-22 00:15:00,9,11,274.9778
2005-04-22 00:30:00,9,11,323.0044
2005-04-22 00:45:00,9,11,480.9956
2005-04-22 01:00:00,9,11,171.7778
2005-04-22 01:15:00,9,11,276.2133
2005-04-22 01:30:00,9,11,373.0844
2005-04-22 01:45:00,9,11,63.6533
2005-04-22 02:00:00,9,11,222.1511
2005-04-22 02:15:00,9,11,153.5467
2005-04-22 02:30:00,9,11,67.0044
2005-04-22 02:45:00,9,11,50.0889
2005-04-22 03:00:00,9,11,49.5911
2005-04-22 03:15:00,9,11,154.6756
2005-04-22 03:30:00,9,11,110.8178
2005-04-22 03:45:00,9,11,46.1067
2005-04-22 04:00:00,9,11,165.76
2005-04-22 04:15:00,9,11,186.0711
2005-04-22 04:30:00,9,11,102.1689
2005-04-22 04:45:00,9,11,187.1911
2005-04-22 05:00:00,9,11,233.0044
2005-04-22 05:15:00,9,11,163.8133
2005-04-22 05:30:00,9,11,183.3778
2005-04-22 05:45:00,9,11,349.8489
2005-04-22 06:00:00,9,11,211.0489
2005-04-22 06:15:00,9,11,200.6667
2005-04-22 06:30:00,9,11,283.6444
2005-04-22 06:45:00,9,11,468.0622
2005-04-22 07:00:00,9,11,336.2844
2005-04-22 07:15:00,9,11,391.76
2005-04-22 07:30:00,9,11,233.5022
2005-04-22 07:45:00,9,11,373.2444
2005-04-22 08:00:00,9,11,457.4844
2005-04-22 08:15:00,9,11,297.1556
2005-04-22 08:30:00,9,11,154.8267
2005-04-22 08:45:00,9,11,101.6
2005-04-22 09:00:00,9,11,211.1644
2005-04-22 09:15:00,9,11,119.0311
2005-04-22 09:30:00,9,11,104.2133
2005-04-22 09:45:00,9,11,119.2444
2005-04-22 10:00:00,9,11,554.4444
2005-04-22 10:15:00,9,11,305.7778
2005-04-22 10:30:00,9,11,254.0267
2005-04-22 10:45:00,9,11,220.8356
2005-04-22 11:00:00,9,11,281.6533
2005-04-22 11:15:00,9,11,377.1556
2005-04-22 11:30:00,9,11,302.8622
2005-04-22 11:45:00,9,11,297.6356
2005-04-22 12:00:00,9,11,49.8311
2005-04-22 12:15:00,9,11,25.9556
2005-04-22 12:30:00,9,11,66.4089
2005-04-22 12:45:00,9,11,53.9022
2005-04-22 13:00:00,9,11,2.0178
2005-04-22 13:15:00,9,11,35.7867
2005-04-22 13:30:00,9,11,29.5467
2005-04-22 13:45:00,9,11,23.8756
2005-04-22 14:00:00,9,11,22.4444
2005-04-22 14:15:00,9,11,43.7689
2005-04-22 14:30:00,9,11,41.7333
2005-04-22 14:45:00,9,11,29.2267
2005-04-22 15:00:00,9,11,55.1911
2005-04-22 15:15:00,9,11,29.1911
2005-04-22 15:30:00,9,11,21.2533
2005-04-22 15:45:00,9,11,0.9956
2005-04-22 16:00:00,9,11,13.2978
2005-04-22 16:15:00,9,11,12.3111
2005-04-22 16:30:00,9,11,43.3333
2005-04-22 16:45:00,9,11,36.3822
2005-04-22 17:00:00,9,11,64.6222
2005-04-22 17:15:00,9,11,74.0533
2005-04-22 17:30:00,9,11,54.4089
2005-04-22 17:45:00,9,11,58.0178
2005-04-22 18:00:00,9,11,26.48
2005-04-22 18:15:00,9,11,54.8
2005-04-22 18:30:00,9,11,30.8978
2005-04-22 18:45:00,9,11,71.0933
2005-04-22 19:00:00,9,11,83.4933
2005-04-22 19:15:00,9,11,22.7022
2005-04-22 19:30:00,9,11,34.0622
2005-04-22 19:45:00,9,11,169.1733
2005-04-22 20:00:00,9,11,61.9467
2005-04-22 20:15:00,9,11,123.9378
2005-04-22 20:30:00,9,11,62.1156
2005-04-22 20:45:00,9,11,102.4622
2005-04-22 21:00:00,9,11,16.5689
2005-04-22 21:15:00,9,11,23.0133
2005-04-22 21:30:00,9,11,52.9689
2005-04-22 21:45:00,9,11,14.7111
2005-04-22 22:00:00,9,11,25.8667
2005-04-22 22:15:00,9,11,56.2756
2005-04-22 22:30:00,9,11,54.3289
2005-04-22 22:45:00,9,11,48.24
2005-04-22 23:00:00,9,11,20.0711
2005-04-22 23:15:00,9,11,28.8889
2005-04-22 23:30:00,9,11,14.32
2005-04-22 23:45:00,9,11,41.2267
2005-04-23 00:00:00,9,11,100.7467
2005-04-23 00:15:00,9,11,69.5556
2005-04-23 00:30:00,9,11,42.1778
2005-04-23 00:45:00,9,11,39.0667
2005-04-23 01:00:00,9,11,46.7289
2005-04-23 01:15:00,9,11,8.3467
2005-04-23 01:30:00,9,11,12.5956
2005-04-23 01:45:00,9,11,125.2711
2005-04-23 02:00:00,9,11,183.3511
2005-04-23 02:15:00,9,11,67.6267
2005-04-23 02:30:00,9,11,101.7244
2005-04-23 02:45:00,9,11,64.3022
2005-04-23 03:00:00,9,11,298.0978
2005-04-23 03:15:00,9,11,117.6978
2005-04-23 03:30:00,9,11,66.5956
2005-04-23 03:45:00,9,11,96.8
2005-04-23 04:00:00,9,11,128.4444
2005-04-23 04:15:00,9,11,92.2489
2005-04-23 04:30:00,9,11,190.4178
2005-04-23 04:45:00,9,11,114.24
2005-04-23 05:00:00,9,11,9.4133
2005-04-23 05:15:00,9,11,27.4133
2005-04-23 05:30:00,9,11,57.2178
2005-04-23 05:45:00,9,11,22.16
2005-04-23 06:00:00,9,11,30.9067
2005-04-23 06:15:00,9,11,29.7067
2005-04-23 06:30:00,9,11,38.2044
2005-04-23 06:45:00,9,11,19.3333
2005-04-23 07:00:00,9,11,47.9556
2005-04-23 07:15:00,9,11,22.7467
2005-04-23 07:30:00,9,11,48.2133
2005-04-23 07:45:00,9,11,8.8889
2005-04-23 08:00:00,9,11,114.9333
2005-04-23 08:15:00,9,11,26.9956
2005-04-23 08:30:00,9,11,26.5333
2005-04-23 08:45:00,9,11,18.9689
2005-04-23 09:00:00,9,11,31.4933
2005-04-23 09:15:00,9,11,61.5467
2005-04-23 09:30:00,9,11,20.0089
2005-04-23 09:45:00,9,11,24.0444
2005-04-23 10:00:00,9,11,15.4844
2005-04-23 10:15:00,9,11,18.7822
2005-04-23 10:30:00,9,11,7.6089
2005-04-23 10:45:00,9,11,9.2711
2005-04-23 11:00:00,9,11,13.7244
2005-04-23 11:15:00,9,11,107.0222
2005-04-23 11:30:00,9,11,28.3644
2005-04-23 11:45:00,9,11,15.4489
2005-04-23 12:00:00,9,11,28.9689
2005-04-23 12:15:00,9,11,22.9689
2005-04-23 12:30:00,9,11,18.4
2005-04-23 12:45:00,9,11,8.3644
2005-04-23 13:00:00,9,11,28.1867
2005-04-23 13:15:00,9,11,34.5067
2005-04-23 13:30:00,9,11,14.8089
2005-04-23 13:45:00,9,11,27.6444
2005-04-23 14:00:00,9,11,44.72
2005-04-23 14:15:00,9,11,53.1289
2005-04-23 14:30:00,9,11,17.4933
2005-04-23 14:45:00,9,11,7.6
2005-04-23 15:00:00,9,11,54.88
2005-04-23 15:15:00,9,11,44.7733
2005-04-23 15:30:00,9,11,50.4978
2005-04-23 15:45:00,9,11,38.16
2005-04-23 16:00:00,9,11,42.8089
2005-04-23 16:15:00,9,11,74.6667
2005-04-23 16:30:00,9,11,28.8444
2005-04-23 16:45:00,9,11,21.0578
2005-04-23 17:00:00,9,11,50.9422
2005-04-23 17:15:00,9,11,32.3022
2005-04-23 17:30:00,9,11,30.3556
2005-04-23 17:45:00,9,11,34.8178
