timestamp,source,destination,bandwidth
2005-04-21 16:00:00,10,11,151.2089
2005-04-21 16:15:00,10,11,194.4356
2005-04-21 16:30:00,10,11,256.1689
2005-04-21 16:45:00,10,11,72.0978
2005-04-21 17:00:00,10,11,124.6756
2005-04-21 17:15:00,10,11,140.9244
2005-04-21 17:30:00,10,11,115.7156
2005-04-21 17:45:00,10,11,177.1467
2005-04-21 18:00:00,10,11,353.84
2005-04-21 18:15:00,10,11,415.6533
2005-04-21 18:30:00,10,11,227.1556
2005-04-21 18:45:00,10,11,283.9644
2005-04-21 19:00:00,10,11,273.9111
2005-04-21 19:15:00,10,11,358.3467
2005-04-21 19:30:00,10,11,325.7156
2005-04-21 19:45:00,10,11,461.7422
2005-04-21 20:00:00,10,11,632.4711
2005-04-21 20:15:00,10,11,690.2222
2005-04-21 20:30:00,10,11,439.0667
2005-04-21 20:45:00,10,11,449.2178
2005-04-21 21:00:00,10,11,475.3156
2005-04-21 21:15:00,10,11,730.88
2005-04-21 21:30:00,10,11,876.2489
2005-04-21 21:45:00,10,11,2871.7956
2005-04-21 22:00:00,10,11,2036.8089
2005-04-21 22:15:00,10,11,649.12
2005-04-21 22:30:00,10,11,591.5289
2005-04-21 22:45:00,10,11,750.3556
2005-04-21 23:00:00,10,11,644.0178
2005-04-21 23:15:00,10,11,787.6622
2005-04-21 23:30:00,10,11,602.08
2005-04-21 23:45:00,10,11,545.6711
2005-04-22 00:00:00,10,11,721.6267
2005-04-22 00:15:00,10,11,626.1511
2005-04-22 00:30:00,10,11,308.5689
2005-04-22 00:45:00,10,11,201.5822
2005-04-22 01:00:00,10,11,229.12
2005-04-22 01:15:00,10,11,486.9333
2005-04-22 01:30:00,10,11,444.1244
2005-04-22 01:45:00,10,11,441.8578
2005-04-22 02:00:00,10,11,102.8178
2005-04-22 02:15:00,10,11,344.9511
2005-04-22 02:30:00,10,11,773.1022
2005-04-22 02:45:00,10,11,355.6267
2005-04-22 03:00:00,10,11,158.9156
2005-04-22 03:15:00,10,11,225.3244
2005-04-22 03:30:00,10,11,190.5067
2005-04-22 03:45:00,10,11,261.9378
2005-04-22 04:00:00,10,11,247.1556
2005-04-22 04:15:00,10,11,154.7733
2005-04-22 04:30:00,10,11,192.3111
2005-04-22 04:45:00,10,11,104.8089
2005-04-22 05:00:00,10,11,189.9289
