timestamp,source,destination,bandwidth
2005-04-21 16:00:00,8,11,2.4889
2005-04-21 16:15:00,8,11,89.0222
2005-04-21 16:30:00,8,11,0.8889
2005-04-21 16:45:00,8,11,0.7111
2005-04-21 17:00:00,8,11,0.8889
2005-04-21 17:15:00,8,11,10.9867
2005-04-21 17:30:00,8,11,0.9244
2005-04-21 17:45:00,8,11,28.0622
2005-04-21 18:00:00,8,11,0.4622
2005-04-21 18:15:00,8,11,0.4622
2005-04-21 18:30:00,8,11,5.7333
2005-04-21 18:45:00,8,11,27.0044
2005-04-21 19:00:00,8,11,2.7289
2005-04-21 19:15:00,8,11,0.4622
2005-04-21 19:30:00,8,11,0.8
2005-04-21 20:00:00,8,11,0.3556
2005-04-21 20:15:00,8,11,3.68
2005-04-21 20:30:00,8,11,0.3556
2005-04-21 20:45:00,8,11,13.7511
2005-04-21 21:00:00,8,11,27.5556
2005-04-21 21:15:00,8,11,27.2533
2005-04-21 21:30:00,8,11,1.0667
2005-04-21 21:45:00,8,11,6.8978
2005-04-21 22:00:00,8,11,1.1911
2005-04-21 22:30:00,8,11,3.4933
2005-04-21 23:00:00,8,11,13.6889
2005-04-21 23:15:00,8,11,5.12
2005-04-21 23:30:00,8,11,101.8667
2005-04-21 23:45:00,8,11,14.5067
2005-04-22 00:00:00,8,11,4.7822
2005-04-22 00:15:00,8,11,2.8267
2005-04-22 00:30:00,8,11,14.7911
2005-04-22 00:45:00,8,11,1.3867
2005-04-22 01:00:00,8,11,13.6089
2005-04-22 01:15:00,8,11,27.3867
2005-04-22 01:30:00,8,11,78.0178
2005-04-22 01:45:00,8,11,14.1956
2005-04-22 02:00:00,8,11,14.2578
2005-04-22 02:15:00,8,11,15.1556
2005-04-22 02:30:00,8,11,27.9644
2005-04-22 02:45:00,8,11,13.4667
2005-04-22 03:00:00,8,11,5.4756
2005-04-22 03:15:00,8,11,4.56
2005-04-22 03:30:00,8,11,2.8533
2005-04-22 03:45:00,8,11,82.5956
2005-04-22 04:00:00,8,11,28.5156
2005-04-22 04:15:00,8,11,1.76
2005-04-22 04:30:00,8,11,12.7289
2005-04-22 04:45:00,8,11,1.2711
2005-04-22 05:00:00,8,11,1.7867
2005-04-22 05:30:00,8,11,0.3556
2005-04-22 05:45:00,8,11,0.4622
2005-04-22 06:00:00,8,11,0.8178
2005-04-22 06:15:00,8,11,33.28
2005-04-22 06:30:00,8,11,13.3333
2005-04-22 06:45:00,8,11,0.9244
2005-04-22 07:15:00,8,11,0.7111
2005-04-22 07:30:00,8,11,5.4044
2005-04-22 07:45:00,8,11,1.4222
2005-04-22 08:00:00,8,11,19.3333
2005-04-22 08:15:00,8,11,5.2
2005-04-22 08:30:00,8,11,2.0622
2005-04-22 08:45:00,8,11,40.9422
2005-04-22 09:00:00,8,11,52.0889
2005-04-22 09:15:00,8,11,61.6
2005-04-22 09:30:00,8,11,0.3556
2005-04-22 09:45:00,8,11,15.0756
2005-04-22 10:00:00,8,11,4.3911
2005-04-22 10:15:00,8,11,6.9422
2005-04-22 10:30:00,8,11,1.6444
2005-04-22 10:45:00,8,11,14.9867
2005-04-22 11:00:00,8,11,46.5244
2005-04-22 11:15:00,8,11,13.8222
2005-04-22 12:00:00,8,11,2.96
2005-04-22 12:30:00,8,11,14.0444
2005-04-22 12:45:00,8,11,3.1733
2005-04-22 13:00:00,8,11,0.3556
2005-04-22 13:15:00,8,11,1.2178
2005-04-22 13:45:00,8,11,0.4622
2005-04-22 14:00:00,8,11,3.2356
2005-04-22 14:45:00,8,11,75.4844
2005-04-22 15:00:00,8,11,25.2444
2005-04-22 15:15:00,8,11,26.6667
2005-04-22 15:30:00,8,11,0.5867
2005-04-22 15:45:00,8,11,1.1822
2005-04-22 16:00:00,8,11,26.88
2005-04-22 16:30:00,8,11,227.9467
2005-04-22 16:45:00,8,11,16.4533
2005-04-22 17:00:00,8,11,0.5333
2005-04-22 17:30:00,8,11,28.0
2005-04-22 17:45:00,8,11,92.2667
2005-04-22 18:00:00,8,11,2.24
2005-04-22 18:15:00,8,11,1.5378
2005-04-22 18:30:00,8,11,69.2444
2005-04-22 18:45:00,8,11,174.6133
2005-04-22 19:00:00,8,11,119.2622
2005-04-22 19:15:00,8,11,432.16
2005-04-22 19:30:00,8,11,216.3911
2005-04-22 19:45:00,8,11,244.9244
2005-04-22 20:00:00,8,11,98.4622
2005-04-22 20:15:00,8,11,160.4089
2005-04-22 20:30:00,8,11,93.6889
2005-04-22 20:45:00,8,11,146.4267
2005-04-22 21:00:00,8,11,150.3733
2005-04-22 21:15:00,8,11,96.6844
2005-04-22 21:30:00,8,11,123.3511
2005-04-22 21:45:00,8,11,166.48
2005-04-22 22:00:00,8,11,149.8044
2005-04-22 22:15:00,8,11,121.2089
2005-04-22 22:30:00,8,11,26.4267
2005-04-22 22:45:00,8,11,73.68
2005-04-22 23:00:00,8,11,60.3378
2005-04-22 23:15:00,8,11,45.52
2005-04-22 23:30:00,8,11,55.4311
2005-04-22 23:45:00,8,11,147.5911
2005-04-23 00:15:00,8,11,26.6667
2005-04-23 00:30:00,8,11,0.4622
2005-04-23 00:45:00,8,11,1.6889
2005-04-23 01:00:00,8,11,2.16
2005-04-23 01:30:00,8,11,95.3956
2005-04-23 01:45:00,8,11,41.6
2005-04-23 02:00:00,8,11,69.1289
2005-04-23 02:15:00,8,11,11.52
2005-04-23 02:30:00,8,11,13.92
2005-04-23 02:45:00,8,11,224.2844
2005-04-23 03:00:00,8,11,10.8444
2005-04-23 03:15:00,8,11,98.6667
2005-04-23 03:30:00,8,11,71.8311
2005-04-23 03:45:00,8,11,281.0667
2005-04-23 04:00:00,8,11,104.9244
2005-04-23 04:15:00,8,11,16.2489
2005-04-23 04:30:00,8,11,164.5244
2005-04-23 04:45:00,8,11,2.8444
2005-04-23 05:00:00,8,11,16.4533
2005-04-23 05:15:00,8,11,14.8267
2005-04-23 05:45:00,8,11,14.3644
2005-04-23 06:00:00,8,11,27.3333
2005-04-23 06:15:00,8,11,30.9689
2005-04-23 06:30:00,8,11,0.3556
2005-04-23 06:45:00,8,11,7.2089
2005-04-23 07:00:00,8,11,57.5467
2005-04-23 07:15:00,8,11,13.3333
2005-04-23 07:30:00,8,11,4.4533
2005-04-23 07:45:00,8,11,39.2889
2005-04-23 08:15:00,8,11,5.0489
2005-04-23 08:30:00,8,11,2.4267
2005-04-23 08:45:00,8,11,14.9778
2005-04-23 09:00:00,8,11,57.4667
2005-04-23 09:15:00,8,11,43.2089
2005-04-23 09:30:00,8,11,102.6933
2005-04-23 09:45:00,8,11,1.8489
2005-04-23 10:00:00,8,11,134.1156
2005-04-23 10:15:00,8,11,40.3556
2005-04-23 10:30:00,8,11,40.0
2005-04-23 10:45:00,8,11,27.4933
2005-04-23 11:00:00,8,11,40.0
2005-04-23 11:15:00,8,11,20.0622
2005-04-23 11:30:00,8,11,67.7689
2005-04-23 11:45:00,8,11,27.3778
2005-04-23 12:00:00,8,11,60.4089
2005-04-23 12:15:00,8,11,26.6667
2005-04-23 12:30:00,8,11,0.6756
2005-04-23 12:45:00,8,11,27.0222
2005-04-23 13:00:00,8,11,4.3022
2005-04-23 13:15:00,8,11,80.8178
2005-04-23 13:30:00,8,11,57.92
2005-04-23 13:45:00,8,11,107.2
2005-04-23 14:00:00,8,11,42.7733
2005-04-23 14:15:00,8,11,67.4311
2005-04-23 14:30:00,8,11,41.0133
2005-04-23 14:45:00,8,11,13.3333
2005-04-23 15:30:00,8,11,0.9244
2005-04-23 15:45:00,8,11,67.9467
2005-04-23 16:00:00,8,11,39.7511
2005-04-23 16:15:00,8,11,40.4622
2005-04-23 16:30:00,8,11,80.32
2005-04-23 16:45:00,8,11,81.0756
2005-04-23 17:00:00,8,11,81.8311
2005-04-23 17:15:00,8,11,57.3067
2005-04-23 17:30:00,8,11,46.7378
2005-04-23 17:45:00,8,11,58.4178
2005-04-23 18:00:00,8,11,63.1556
2005-04-23 18:15:00,8,11,177.2444
2005-04-23 18:30:00,8,11,66.8356
2005-04-23 18:45:00,8,11,56.0267
2005-04-23 19:00:00,8,11,104.08
2005-04-23 19:15:00,8,11,10.6667
2005-04-23 19:30:00,8,11,3.1289
2005-04-23 19:45:00,8,11,93.0578
2005-04-23 20:00:00,8,11,72.3644
2005-04-23 20:15:00,8,11,41.2622
2005-04-23 20:30:00,8,11,76.72
2005-04-23 20:45:00,8,11,92.56
2005-04-23 21:00:00,8,11,51.8489
2005-04-23 21:15:00,8,11,13.6089
2005-04-23 21:30:00,8,11,53.8756
2005-04-23 21:45:00,8,11,0.9244
2005-04-23 22:00:00,8,11,2.7911
2005-04-23 22:15:00,8,11,0.8978
2005-04-23 22:30:00,8,11,11.8311
